time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Volume,RSI,RSI
1577916000,131.93445190429688,131.93445190429688,129.74,131.0375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18741.5274,NaN,54.6624642725311
1577923200,131.48597595214844,131.48597595214844,130.12,130.4425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7457.18582,NaN,54.6624642725311
1577930400,130.96423797607423,130.96423797607423,128.77,129.5425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31028.60843,NaN,54.6624642725311
1577937600,130.2533689880371,130.2533689880371,128.69,129.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16208.42015,46.13778705636737,54.6624642725311
1577944800,129.78668449401854,129.99,128.96,129.45250000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11371.79451,47.39153621733553,49.400583489239665
1577952000,129.61959224700928,130.27,129.21,129.6725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13034.32249,49.49368584196895,49.400583489239665
1577959200,129.64604612350465,130.28,129.44,129.805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12307.59774,50.769593680175866,49.400583489239665
1577966400,129.7255230617523,130.01,128.9,129.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12265.46709,47.27515145630329,49.400583489239665
1577973600,129.58526153087615,129.86,129.21,129.50000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10891.54505,47.8655480743791,48.229398019891555
1577980800,129.5426307654381,129.78,126.38,128.285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73426.80672,37.796683749665775,48.229398019891555
1577988000,128.91381538271906,128.91381538271906,127.08,127.4675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12107.7453,32.79754734168948,48.229398019891555
1577995200,128.19065769135955,128.19065769135955,126.79,127.5025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8022.37344,33.2048816404196,48.229398019891555
1578002400,127.84657884567977,127.84657884567977,126.91,127.395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5635.19132,32.55224433217232,44.27670128547954
1578009600,127.62078942283989,127.62078942283989,125.88,126.6775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19506.03038,28.522677393462374,44.27670128547954
1578016800,127.14914471141995,127.14914471141995,125.9,126.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20636.20011,27.537760540051778,44.27670128547954
1578024000,126.81707235570997,130.15,126.81707235570997,128.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60775.74023,46.11780434664202,44.27670128547954
1578031200,127.54353617785499,129.53,127.54353617785499,129.0875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26723.38707,52.16699003959537,43.63108669988193
1578038400,128.3155180889275,133.26,128.3155180889275,130.8175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101106.21124,61.91200961394768,43.63108669988193
1578045600,129.56650904446374,132.72,129.56650904446374,132.28000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17181.52219,67.87116186086149,43.63108669988193
1578052800,130.9232545222319,133.95,130.9232545222319,132.95749999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28121.37355,70.19737273535617,43.63108669988193
1578060000,131.94037726111594,133.85,130.93,132.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29872.33582,68.21506478318365,53.90169368211451
1578067200,132.322688630558,134.9,131.94,133.3325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46899.6369,70.44846876065048,53.90169368211451
1578074400,132.827594315279,134.22,132.21,133.48000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23286.70806,70.96492307426746,53.90169368211451
1578081600,133.1537971576395,134.05,132.29,133.07999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16814.7853,67.51881128127874,53.90169368211451
1578088800,133.11689857881976,135.14,132.16,133.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22131.2581,69.30465265708872,60.24674987331889
1578096000,133.3209492894099,134.81,132.79,133.745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19124.37049,70.1776251198129,60.24674987331889
1578103200,133.53297464470495,133.54,132.8,133.17249999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10676.19275,64.99725818405761,60.24674987331889
1578110400,133.35273732235248,134.11,133,133.5275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13453.82151,66.64164514810226,60.24674987331889
1578117600,133.44011866117626,134.31,133.41,133.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10915.58738,67.99844666429587,61.373200632152205
1578124800,133.63255933058812,134.15,133.41,133.8975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9949.08386,68.33643924576872,61.373200632152205
1578132000,133.76502966529407,134.18,133.07,133.7825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13969.42541,67.12537453884093,61.373200632152205
1578139200,133.77376483264703,133.79,132.5,133.23749999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16358.99109,61.557618971779135,61.373200632152205
1578146400,133.50563241632352,133.66,132.83,133.1625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12878.73377,60.81010615245161,59.45546433762004
1578153600,133.33406620816174,134.86,132.96,133.92000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19545.11363,65.3824531108861,59.45546433762004
1578160800,133.62703310408088,135.85,132.8,134.2425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40327.44256,67.14022087643595,59.45546433762004
1578168000,133.93476655204046,134.54,133.44,133.9525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11456.60394,63.99352892583917,59.45546433762004
1578175200,133.94363327602022,134.4,133.77,134.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5620.80463,65.01346714655438,60.918846841053345
1578182400,134.03181663801013,135.83,134.03181663801013,134.9675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29650.88865,69.69153790526693,60.918846841053345
1578189600,134.49965831900505,136.2,134.49965831900505,135.7875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19180.91898,73.39784595684415,60.918846841053345
1578196800,135.1435791595025,137.24,135.1435791595025,136.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28341.05691,75.4391261112072,60.918846841053345
1578204000,135.72428957975126,136.59,135.72428957975126,136.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8945.0088,73.61703471716069,64.30496372838854
1578211200,135.93714478987562,136.24,134.94,135.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16619.43463,67.76087729848396,64.30496372838854
1578218400,135.7860723949378,135.7860723949378,134.7,135.14499999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16802.65244,62.653985473153085,64.30496372838854
1578225600,135.4655361974689,135.97,135.06,135.42249999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10743.66362,64.29516561100534,64.30496372838854
1578232800,135.44401809873443,137.96,135.44401809873443,136.585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31498.56531,70.20266938425418,66.72075926194384
1578240000,136.01450904936723,138.19,136.01450904936723,137.4675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29150.29881,73.75295891380681,66.72075926194384
1578247200,136.7410045246836,138.04,136.7410045246836,137.675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16154.04585,74.52163958232012,66.72075926194384
1578254400,137.2080022623418,138.06,135,136.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26774.32884,64.0552812985964,66.72075926194384
1578261600,136.9040011311709,136.9040011311709,134.21,135.2225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20259.59059,53.65608043135624,65.66583128185842
1578268800,136.06325056558546,137.58,134.86,136.25750000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19254.88376,59.03715008994492,65.66583128185842
1578276000,136.16037528279276,139.67,136.16037528279276,138.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62190.37568,67.41308053059657,65.66583128185842
1578283200,137.27268764139637,140,137.27268764139637,139.29749999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19401.93239,70.22523532869812,65.66583128185842
1578290400,138.2850938206982,139.29,138.2850938206982,139.025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12492.40329,68.3288850198027,68.01086310227646
1578297600,138.65504691034909,140.86,138.65504691034909,139.8425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37819.62348,70.87025547864724,68.01086310227646
1578304800,139.24877345517456,143.06,139.24877345517456,141.505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49245.7664,75.22426818180979,68.01086310227646
1578312000,140.37688672758728,143.22,139.08,141.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61114.57831,71.8502600244814,68.01086310227646
1578319200,140.69844336379364,141.53,139.65,140.40249999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40810.88569,67.68754368416776,73.68896042919758
1578326400,140.5504716818968,141.85,140,140.96249999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24449.71661,69.41796027427603,73.68896042919758
1578333600,140.7564858409484,141.86,140.68,141.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11090.3352,70.80838417719394,73.68896042919758
1578340800,141.0907429204742,142.56,141.0907429204742,141.70999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17337.88764,71.66334681860036,73.68896042919758
1578348000,141.4003714602371,144.41,141.4003714602371,142.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52811.8853,75.0584802750381,76.54697271391656
1578355200,142.17018573011853,145.31,142.17018573011853,144.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62704.94964,77.78506376233128,76.54697271391656
1578362400,143.14009286505927,144.88,143.14009286505927,143.9275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21846.74903,76.38240855853567,76.54697271391656
1578369600,143.53379643252964,143.62,142.15,143.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25127.47762,69.9274466492409,76.54697271391656
1578376800,143.29689821626482,143.29689821626482,142.38,142.8425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17856.16953,68.36744820053683,78.43334797237584
1578384000,143.0696991081324,143.47,142.5,142.84750000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22666.22165,68.38490908976979,78.43334797237584
1578391200,142.9585995540662,143.78,142.45,142.85500000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23158.60699,68.41307445767586,78.43334797237584
1578398400,142.90679977703311,142.90679977703311,140.11,141.57999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50565.89022,58.819585917785474,78.43334797237584
1578405600,142.24339988851654,142.24339988851654,139,140.1875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35158.02073,50.49182540368136,68.71453302353103
1578412800,141.21544994425827,142.93,138.76,140.9725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56240.37299,54.410425457786125,68.71453302353103
1578420000,141.09397497212913,144.3,141.09397497212913,143.14499999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64221.55185,63.112261051466184,68.71453302353103
1578427200,142.11948748606454,145,141.99,143.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41270.19537,63.164540089593885,68.71453302353103
1578434400,142.63974374303228,143.9,141.31,142.6175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.81476190476192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26945.96719,59.86025664774553,69.11606888095208
1578441600,142.62862187151615,147.77,142.62862187151615,144.72250000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.04788515406165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106950.60317,67.06064727061957,69.11606888095208
1578448800,143.67556093575809,146.42,143.67556093575809,145.0575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.28340550337785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52209.19375,68.04312597842767,69.11606888095208
1578456000,144.36653046787904,145.25,144.36653046787904,144.78249999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.5069136091807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26412.96035,66.29504429766223,69.11606888095208
1578463200,144.5745152339395,145.21,142.68,144.0625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.70822152425882,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37439.31096,61.81717796692048,73.45792612624143
1578470400,144.31850761696975,144.31850761696975,142.97,143.46500000000003,135.35426966292135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135.89073395898214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24186.10468,58.29805668213244,73.45792612624143
1578477600,143.8917538084849,144.5,143.04,143.5875,135.53723033707865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.07183433641785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17110.75475,58.81571059280672,73.45792612624143
1578484800,143.73962690424247,143.73962690424247,140.51,142.695,135.69629188514358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.22767352850212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56791.42041,53.59571546199917,73.45792612624143
1578492000,143.21731345212123,143.21731345212123,140.39,141.9825,135.83598539880705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.36308121018442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51361.86391,49.79615071560963,66.90269050378014
1578499200,142.59990672606062,142.59990672606062,137.71,139.95499999999998,135.92751905661135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.44759694641536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101882.84614,40.90865078299229,66.90269050378014
1578506400,141.2774533630303,141.2774533630303,137.84,138.615,135.98724085535332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.49859466532322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33498.4273,36.29768985569019,66.90269050378014
1578513600,139.94622668151516,139.94622668151516,137.03,138.45999999999998,136.04219105856768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.54474537908033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42818.20809,35.795102589903976,66.90269050378014
1578520800,139.20311334075757,141.5,138.6,140.0025,136.13019792393285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.62610431133726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19803.88413,44.09148246998854,59.69281575198013
1578528000,139.60280667037878,141.5,139.5,140.6825,136.2313601922899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.7215489157764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28513.60783,47.323023934607164,59.69281575198013
1578535200,140.14265333518938,141.1,139.43,140.35750000000002,136.32305218801682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.80710070599343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19531.54018,45.955825784182046,59.69281575198013
1578542400,140.2500766675947,140.39,138.69,139.55,136.39476213939423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.87163951291123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20837.0576,42.65817192510445,59.69281575198013
1578549600,139.90003833379734,140.23,138.72,139.5125,136.46404520296323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.93377740672508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25225.8997,42.505631698162766,59.535066411483484
1578556800,139.70626916689866,140.06,137.99,139.06,136.52173308734183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.98380617362568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31478.95546,40.618185147409996,59.535066411483484
1578564000,139.38313458344933,139.38313458344933,137.68,138.335,136.56202790762313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.01559896954038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24353.02319,37.72756472657765,59.535066411483484
1578571200,138.85906729172467,138.93,137.93,138.335,136.60142728745373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.04664369966883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19704.41762,37.72756472657765,59.535066411483484
1578578400,138.59703364586233,138.66,137.75,138.21749999999997,136.6373400143992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.07419325967663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18508.91901,37.2295665435974,55.55841086238853
1578585600,138.40726682293115,138.49,135.3,137.005,136.64551023630145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.07256518297837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55729.63865,32.46701287633719,55.55841086238853
1578592800,137.70613341146557,138.06,135.66,136.825,136.64949889771697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.06674011984947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30500.11665,31.816318182622396,55.55841086238853
1578600000,137.2655667057328,139.33,136.63,137.6175,136.67101003332326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.07969917585302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63860.8065,37.733324834645984,55.55841086238853
1578607200,137.4415333528664,138.47,136.06,137.315,136.68532092147163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.08523566583295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27832.0833,36.43364892419685,51.650940132159384
1578614400,137.3782666764332,137.98,136.72,137.33249999999998,136.69970267877227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.0910536501663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15360.72818,36.56976320124585,51.650940132159384
1578621600,137.3553833382166,137.3553833382166,136.32,136.8475,136.70298706368845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.08532297604472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15932.87681,34.37300492050767,51.650940132159384
1578628800,137.10144166910828,137.14,135.32,136.3075,136.69419846227316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.06702125896132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19418.10693,32.063555238850796,51.650940132159384
1578636000,136.70447083455414,136.73,135.69,136.21499999999997,136.683549607556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.04697369992692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19979.3106,31.671013696614693,49.59181412794179
1578643200,136.45973541727705,136.64,135.49,136.1925,136.67263739405473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.02686843639924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21858.08137,31.569769339678942,49.59181412794179
1578650400,136.32611770863852,139.03,135.34,137.20999999999998,136.68457878529796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.0311774143663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48625.73943,40.78813967522368,49.59181412794179
1578657600,136.76805885431924,139.95,136.76805885431924,138.8,136.73158814562467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.0727967693224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35279.92122,51.73081478687399,49.59181412794179
1578664800,137.78402942715962,143,137.78402942715962,140.73,136.82044174238857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.15884861004423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64486.25009,61.12275202884074,55.98427714074058
1578672000,139.2570147135798,143.62,139.2570147135798,142.19,136.93976525922437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.27722864274907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60885.46931,66.44211922621156,55.98427714074058
1578679200,140.7235073567899,145.17,140.7235073567899,143.1375,137.07749269790827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.41511738056673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67320.47887,69.37104079240027,55.98427714074058
1578686400,141.93050367839493,144.04,141.93050367839493,143.245,137.21454841573254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,137.55229108925928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21300.23118,69.6942267729093,55.98427714074058
