time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Volume,RSI,Regular Bullish Label,Regular Bearish Label
1502942400,4305.735,4349.99,4261.32,4305.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.088865,NaN,NaN,NaN
1502956800,4305.715,4485.39,4305.715,4394.8324999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.619882,NaN,NaN,NaN
1502971200,4350.27375,4485.39,4333.42,4401.8025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174.562001,NaN,NaN,NaN
1502985600,4376.038125,4376.038125,4200.74,4308.285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225.109716,NaN,NaN,NaN
1503000000,4342.1615624999995,4369.69,4258.56,4305.2225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249.769913,NaN,NaN,NaN
1503014400,4323.69203125,4340.62,4134.61,4263.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,276.193043,NaN,NaN,NaN
1503028800,4293.433515625,4340.62,4234.43,4291.922500000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,248.389029,NaN,NaN,NaN
1503043200,4292.6780078125,4371.52,4259.85,4314.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.140129,NaN,NaN,NaN
1503057600,4303.42400390625,4340.31,4193.7,4272.8550000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175.969384,NaN,NaN,NaN
1503072000,4288.139501953125,4297.75,4015.7,4171.0675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.64697,NaN,NaN,NaN
1503086400,4229.603500976562,4229.603500976562,3938.77,4079.6549999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.549709,NaN,NaN,NaN
1503100800,4154.62925048828,4184.69,4084.28,4128.9725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.510448,NaN,NaN,NaN
1503115200,4141.80087524414,4156,3933.21,4065.2949999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.752079,NaN,NaN,NaN
1503129600,4103.54793762207,4103.54793762207,3850,3980.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.256042,NaN,NaN,NaN
1503144000,4042.188968811035,4100,3928.89,3986.5150000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.515578,27.938594672306834,NaN,NaN
1503158400,4014.3519844055177,4103.92,3953.4,4042.4075000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.925056,33.474090628195114,NaN,NaN
