time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Volume,RSI,Regular Bullish Label,Regular Bearish Label
1640995200,46436.53,46731.39,46208.37,46453.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1503.33095,NaN,NaN,NaN
1640998800,46444.8675,46949.99,46444.8675,46739.582500000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,943.81539,NaN,NaN,NaN
1641002400,46592.225000000006,46928.94,46592.225000000006,46810.2025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,485.1686,NaN,NaN,NaN
1641006000,46701.21375,46916.63,46701.21375,46825.42999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,562.88971,NaN,NaN,NaN
1641009600,46763.321874999994,46887.33,46591.23,46750.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,861.88389,NaN,NaN,NaN
1641013200,46757.0134375,47555.55,46673.94,47033.27250000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1400.73642,NaN,NaN,NaN
1641016800,46895.142968750006,47324.42,46895.142968750006,47109.149999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,613.97776,NaN,NaN,NaN
1641020400,47002.146484375,47255.85,46864.84,47073.7575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,646.20081,NaN,NaN,NaN
1641024000,47037.9519921875,47344.69,47037.9519921875,47184.83750000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,532.44767,NaN,NaN,NaN
1641027600,47111.394746093756,47215.56,46933.58,47104.48500000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541.32491,NaN,NaN,NaN
1641031200,47107.93987304688,47298.75,46715.39,47007.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,923.0176,NaN,NaN,NaN
