time,open,high,low,close,RSI,Regular Bullish Label,Regular Bearish Label
1609459200,738.3086946956711,749,729.33,739.8925,NaN,NaN,NaN
1609473600,739.1005973478356,747.09,734.4,740.9350000000001,NaN,NaN,NaN
1609488000,740.0177986739178,741.76,725.1,735.77,NaN,NaN,NaN
1609502400,737.8938993369588,743.33,732.12,737.4225,NaN,NaN,NaN
1609516800,737.6581996684795,737.73,714.29,728.1875,NaN,NaN,NaN
1609531200,732.9228498342397,732.9228498342397,722.5,727.18,NaN,NaN,NaN
1609545600,730.0514249171199,734.4,714.91,727.1524999999999,NaN,NaN,NaN
1609560000,728.6019624585599,740.49,726.26,733.065,NaN,NaN,NaN
1609574400,730.83348122928,738.35,723.01,731.5450000000001,NaN,NaN,NaN
1609588800,731.1892406146401,772.8,728.25,749.795,NaN,NaN,NaN
1609603200,740.49212030732,787.69,740.49212030732,776.3575000000001,NaN,NaN,NaN
1609617600,758.42481015366,785.48,750.12,773.7375,NaN,NaN,NaN
1609632000,766.08115507683,781.59,766.08115507683,774.7475000000001,NaN,NaN,NaN
1609646400,770.414327538415,805.74,768.71,786.6675,NaN,NaN,NaN
1609660800,778.5409137692075,832.3,778.5409137692075,813.325,82.61275064952352,NaN,NaN
1609675200,795.9329568846038,921.73,795.9329568846038,873.9000000000001,88.9914983956073,NaN,NaN
1609689600,834.9164784423019,978,834.9164784423019,926.6025,91.8075510299979,NaN,NaN
1609704000,880.759489221151,1011.07,880.759489221151,957.76,92.954946028611,NaN,NaN
1609718400,919.2597446105755,1025.81,919.2597446105755,994.9424999999999,94.02958879051995,NaN,NaN
1609732800,957.1011223052876,1162.97,957.1011223052876,1060.1725000000001,95.36525780333831,NaN,NaN
1609747200,1008.6368111526439,1078.93,890,997.5074999999999,77.4414448685037,NaN,NaN
1609761600,1003.0721555763218,1058.16,956.12,1007.815,78.16828848771195,NaN,NaN
1609776000,1005.443577788161,1048,982.05,1028.0825,79.56268131796693,NaN,NaN
1609790400,1016.7630388940804,1049.7,992.7,1031.4975000000002,79.79683019587705,NaN,NaN
1609804800,1024.1302694470403,1134.6,995,1043.2025,80.61654856576146,NaN,NaN
1609819200,1033.6663847235202,1033.6663847235202,974.45,1002.615,70.00922131013425,NaN,NaN
1609833600,1018.1406923617601,1050.93,1003.51,1025.0425,72.18694933984193,NaN,NaN
1609848000,1021.5915961808801,1064,1001,1040.0125,73.56667672585547,NaN,NaN
1609862400,1030.8020480904402,1108,1030.8020480904402,1073.3625,76.37805354623899,NaN,NaN
1609876800,1052.08227404522,1120,1052.08227404522,1097.59,78.19260207718706,NaN,NaN
1609891200,1074.8361370226098,1110.3,1057.26,1085.8025,75.16722701126068,NaN,NaN
1609905600,1080.319318511305,1135.02,1073.03,1097.5325,76.15590614833786,NaN,NaN
1609920000,1088.9259092556526,1166.58,1088.9259092556526,1129.0175,78.61680171303793,NaN,NaN
1609934400,1108.9717046278263,1158.96,1108.9717046278263,1143.9325000000001,79.68635976368253,NaN,NaN
1609948800,1126.4521023139132,1208.57,1126.4521023139132,1164.3425,81.08091660275345,NaN,NaN
1609963200,1145.3973011569565,1213,1116.61,1174.7024999999999,81.76522262608508,NaN,NaN
1609977600,1160.0499005784782,1224.11,1160.0499005784782,1206.485,83.71165858232054,NaN,NaN
1609992000,1183.2674502892392,1218.04,1181.09,1199.6275,81.68562002068138,NaN,NaN
1610006400,1191.4474751446196,1205.7,1159.03,1188.06,78.24545514976897,NaN,NaN
1610020800,1189.7537375723098,1249.98,1189.7537375723098,1224.6925,80.97763833878741,NaN,NaN
1610035200,1207.2231187861548,1289,1131,1225.9950000000001,81.06867924757142,NaN,NaN
1610049600,1216.6090593930776,1267.33,1201.45,1231.97,81.50594863132724,NaN,NaN
1610064000,1224.289529696539,1233,1065,1168.2399999999998,64.41563162361254,NaN,NaN
1610078400,1196.2647648482694,1214.27,1125.41,1174.55,65.19382448408379,NaN,NaN
1610092800,1185.4073824241345,1270.24,1181.73,1228.9,71.06366584489854,NaN,NaN
1610107200,1207.1536912120673,1273.75,1171.72,1229.37,71.10904067521544,NaN,NaN
1610121600,1218.2618456060336,1242.18,1173,1204.2150000000001,65.2147881542191,NaN,NaN
1610136000,1211.2384228030169,1229.69,1135.51,1191.72,62.445905760832645,NaN,NaN
1610150400,1201.4792114015086,1234.67,1171.36,1212.32,65.07840433588473,NaN,NaN
