time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,RSI,RSI
1502928000,305.03999999999996,312,298,305.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1502971200,305.03,312.18,298.21,305.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503014400,305.1825,311.79,295.19,304.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503057600,304.68625,310.29,283.94,298.9925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503100800,301.839375,301.839375,278,288.60999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503144000,295.22468749999996,295.22468749999996,279.56,286.71500000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503187200,290.96984375,296.89,282.85,291.4125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503230400,291.191171875,300.53,291.191171875,296.72749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503273600,293.9593359375,333.66,293.9593359375,314.72249999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503316800,304.34091796875,346.52,304.34091796875,329.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503360000,316.82795898437496,330.41,144.21,276.485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503403200,296.6564794921875,320.76,296.6564794921875,310.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503446400,303.7282397460938,324.99,303.7282397460938,316.46250000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503489600,310.09536987304693,322.34,310.09536987304693,317.3325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1503532800,313.71393493652346,323.61,313.71393493652346,319.2425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.52592722239019,NaN
1503576000,316.47821746826173,328.04,316.47821746826173,322.9675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.6580343407364,NaN
1503619200,319.72285873413085,335.41,319.72285873413085,328.3775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.31993261348942,NaN
1503662400,324.0501793670654,338.28,324.0501793670654,330.41999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.960546052149745,NaN
1503705600,327.2350896835327,332.27,323.41,327.7025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.740279822040165,NaN
1503748800,327.46879484176634,335.44,324.06,329.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.42670627029897,NaN
1503792000,328.55189742088317,338.42,328.55189742088317,333.8175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.94507312967754,NaN
1503835200,331.1846987104416,348.13,331.1846987104416,340.5175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.32463717384945,NaN
1503878400,335.85109935522075,351,331.95,343.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.281316545897326,NaN
1503921600,339.5455496776104,348.5,339.34,343.935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.53608565273007,NaN
1503964800,341.7402748388052,367.13,341.7402748388052,353.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.09688200013154,NaN
1504008000,347.8551374194026,377.6,347.8551374194026,366.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.92528303284385,NaN
1504051200,357.1525687097013,393.71,357.1525687097013,376.59000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.62965320182653,NaN
1504094400,366.8712843548507,389.8,366.8712843548507,379.8075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.44560824292824,NaN
1504137600,373.33939217742534,387.42,373.33939217742534,384.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.58853272367087,NaN
1504180800,378.82719608871264,389.36,378.82719608871264,385.775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.964405515057,NaN
1504224000,382.3010980443563,394.39,382.3010980443563,388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.55775968606414,NaN
1504267200,385.15054902217815,394.02,385.15054902217815,389.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.96579914303489,NaN
1504310400,387.3152745110891,394.32,347,371.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.46972174529113,NaN
1504353600,379.5051372555446,379.5051372555446,320.08,345.4375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.71044182316784,NaN
1504396800,362.4713186277723,367.28,334.75,345.4275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.70604194873602,NaN
1504440000,353.9494093138861,353.9494093138861,320.08,336.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.991437666206714,NaN
1504483200,345.44470465694303,345.44470465694303,270,311.5625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.12103007563846,NaN
1504526400,328.5036023284715,328.5036023284715,267.94,288.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.308379124145517,NaN
1504569600,308.57180116423575,308.57180116423575,235.55,279.495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.34840997928478,NaN
1504612800,294.0334005821179,321.52,285.94,303.835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.55271383868187,NaN
1504656000,298.9342002910589,335.02,298.9342002910589,323.85499999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.90676157534182,NaN
1504699200,311.39460014552947,336.34,311.39460014552947,331.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.28482990127795,NaN
1504742400,321.2073000727647,335.01,320.17,330.03000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.95852983369391,NaN
1504785600,325.6186500363824,342.5,325.6186500363824,333.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.26590571370552,NaN
1504828800,329.64932501819123,335.1,324.72,331.46000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.43649477870329,NaN
1504872000,330.55466250909564,331.57,272,309.5225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.05227545049915,NaN
1504915200,320.0385812545478,320.0385812545478,281.66,298.51750000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.912265458646665,NaN
1504958400,309.2780406272739,309.2780406272739,285.17,297.9775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.75933070250841,NaN
1505001600,303.627770313637,303.627770313637,261.03,284.2425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.99220136561782,NaN
1505044800,293.9351351568185,302.78,279.98,289.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.32191881404442,NaN
1505088000,291.5275675784093,304.98,285.21,294.5375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.8983042960526,NaN
1505131200,293.03253378920465,301.99,292.16,296.2225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.714564889922045,NaN
1505174400,294.6275168946023,316.46,294.6275168946023,305.5025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.13410733716212,NaN
1505217600,300.0650084473011,311.81,286.01,300.7575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.35445191552584,NaN
1505260800,300.41125422365053,300.41125422365053,262,278.575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.17352022372603,NaN
1505304000,289.4931271118253,289.4931271118253,257.05,269.9975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.8394932739718,NaN
1505347200,279.7453135559126,283.77,238.34,259.3525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.153006651091204,NaN
1505390400,269.5489067779563,269.5489067779563,215,230.41250000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.277640810157507,NaN
1505433600,249.98070338897816,249.98070338897816,192,213.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.53346948942628,NaN
1505476800,231.52035169448908,270.93,195.09,229.57500000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.290055750237656,42.35640186877385
1505520000,230.54767584724453,271.81,230.54767584724453,253.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.64869871245231,42.35640186877385
1505563200,241.93633792362226,258.19,241.93633792362226,249.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.84992321300236,42.35640186877385
1505606400,245.94191896181113,252.54,239.02,245.9275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.8719458647521,42.35640186877385
1505649600,245.93470948090555,264.39,240.05,250.815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.85433258713802,43.12254568719507
1505692800,248.37485474045278,299,248.37485474045278,275.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.79049225356318,43.12254568719507
