time,open,high,low,close,RSI,Regular Bullish Label,Regular Bearish Label
1502928000,300.115,312.18,278,297.60249999999996,NaN,NaN,NaN
1503273600,298.85875,346.52,144.21,278.3125,NaN,NaN,NaN
1503619200,288.585625,351,288.585625,335.95750000000004,NaN,NaN,NaN
1503964800,312.2715625,394.39,312.2715625,368.7125,NaN,NaN,NaN
1504310400,340.49203124999997,394.32,235.55,332.60499999999996,NaN,NaN,NaN
1504656000,336.54851562499994,342.5,272,306.1325,NaN,NaN,NaN
1505001600,321.34050781249994,321.34050781249994,257.05,286.785,NaN,NaN,NaN
1505347200,304.06275390625,304.06275390625,192,252.5575,NaN,NaN,NaN
1505692800,278.310126953125,306.22,252.1,268.2175,NaN,NaN,NaN
1506038400,273.2638134765625,299,253.01,275.8575,NaN,NaN,NaN
1506384000,274.5606567382813,313,274,293.41,NaN,NaN,NaN
1506729600,283.9853283691407,307.49,283.18,293.9425,NaN,NaN,NaN
1507075200,288.96391418457034,318.5,285.53,301.8775,NaN,NaN,NaN
1507420800,295.42070709228517,317.07,286.65,304.7025,NaN,NaN,NaN
1507766400,300.0616035461426,353.96,297,323.2325,54.321799541346294,NaN,NaN
1508112000,311.6470517730713,354,284.68,321.32500000000005,53.94805827181233,NaN,NaN
1508457600,316.4860258865357,316.4860258865357,272.2,293.28249999999997,48.64890102157299,NaN,NaN
1508803200,304.8842629432678,310,275.5,291.025,48.23811371055932,NaN,NaN
1509148800,297.9546314716339,316,290.1,301.8325,50.39749704969712,NaN,NaN
1509494400,299.89356573581694,307,274.73,296.165,49.23747461181242,NaN,NaN
1509840000,298.0292828679085,320,287,302.015,50.50389378570921,NaN,NaN
1510185600,300.02214143395423,329,281.01,304.7125,51.10958083659145,NaN,NaN
1510531200,302.36732071697713,339,302.36732071697713,319.5475,54.41346361957347,NaN,NaN
1510876800,310.9574103584886,373.56,310.9574103584886,349.0775,60.18171293273529,NaN,NaN
1511222400,330.0174551792443,475,330.0174551792443,415.36,69.50807689160328,NaN,NaN
1511568000,372.68872758962215,486.94,372.68872758962215,464.20500000000004,74.28754202823481,NaN,NaN
1511913600,418.44686379481107,515,385,455.95000000000005,72.22702662354929,NaN,NaN
1512259200,437.19843189740556,485.9,400,438.5625,67.95174026429157,NaN,NaN
1512604800,437.88046594870275,488,375.01,426.48,65.06939129119134,NaN,NaN
1512950400,432.1802329743514,747.6,427.4,570.5675,77.38758648651142,NaN,NaN
1513296000,501.3738664871757,798.88,501.3738664871757,714.1225,83.594825649169,NaN,NaN
1513641600,607.7481832435878,864.9,504.99,697.4650000000001,80.82240261455667,NaN,NaN
1513987200,652.606591621794,750,563.49,674.6600000000001,77.05463749035965,NaN,NaN
1514332800,663.633295810897,766.05,635.82,708.2325,78.63376891365522,NaN,NaN
1514678400,685.9328979054485,740,672.86,706.7125,78.37078925244595,NaN,NaN
1514764800,696.3226989527243,1009.72,696.3226989527243,849.8824999999999,83.84962989940622,NaN,NaN
1515110400,773.1025994763621,1239.18,773.1025994763621,1055.5900000000001,88.39730671254408,NaN,NaN
1515456000,914.3462997381812,1440,914.3462997381812,1212.0125,90.57144039822234,NaN,NaN
1515801600,1063.1793998690905,1427.01,780,1115.22,80.51732349217696,NaN,NaN
1516147200,1089.1996999345452,1165.4,755,1018.2850000000001,71.90827564448661,NaN,NaN
1516492800,1053.7423499672727,1152.69,908,1068.0149999999999,73.47517413123546,NaN,NaN
1516838400,1060.8786749836363,1277,986,1143.825,75.70030710030704,NaN,NaN
1517184000,1102.351837491818,1258.89,981,1133.4475000000002,74.77557882044499,NaN,NaN
1517529600,1117.8996687459091,1117.8996687459091,634.94,855.4875000000001,55.29252051953502,NaN,NaN
1517875200,986.6935843729545,986.6935843729545,570.1,756.625,50.275060533376674,NaN,NaN
1518220800,871.6592921864773,911.2,768.28,849.3325000000001,54.44932808714725,NaN,NaN
1518566400,860.4958960932387,974,841.3,906.7149999999999,56.86314210839035,NaN,NaN
1518912000,883.6054480466194,978.5,812.87,899.3125,56.44757806332102,NaN,NaN
1519257600,891.4589740233097,891.4589740233097,785.99,837.1325,52.947259415487736,NaN,NaN
1519603200,864.2957370116549,897.49,833,860.645,54.10616848077092,NaN,NaN
1519948800,862.4703685058274,876.22,836.24,858.2325000000001,53.95931506208029,NaN,NaN
1520294400,860.3514342529138,860.3514342529138,640,766.675,48.571305651162554,NaN,NaN
1520640000,813.5132171264569,813.5132171264569,659.15,704.4350000000001,45.26257427692841,NaN,NaN
1520985600,758.9741085632285,758.9741085632285,544,621.1624999999999,41.21704552460978,NaN,NaN
1521331200,690.0683042816142,690.0683042816142,450,536.9175,37.559551278731355,NaN,NaN
1521676800,613.4929021408071,613.4929021408071,506.71,542.05,37.920978751930065,NaN,NaN
1522022400,577.7714510704036,577.7714510704036,380,453.905,34.25391264313882,NaN,NaN
1522368000,515.8382255352018,515.8382255352018,356.9,386.305,31.72046224410829,NaN,NaN
1522713600,451.07161276760087,451.07161276760087,362.54,383.87749999999994,31.629993502637376,NaN,NaN
1523059200,417.4745563838004,431.99,368.28,396.30749999999995,32.68862323761314,NaN,NaN
1523404800,406.8910281919002,530,406.8910281919002,464.6475,38.341385944760475,NaN,NaN
1523750400,435.7692640959501,538,435.7692640959501,516.02,42.266400962902175,NaN,NaN
1524096000,475.89463204797505,643.49,475.89463204797505,577.9825,46.675569546192435,NaN,NaN
1524441600,526.9385660239875,712.99,526.9385660239875,647.25,51.16550443846267,NaN,NaN
1524787200,587.0942830119938,700.49,587.0942830119938,667.1275,52.40401876491398,NaN,NaN
1525132800,627.110891505997,810,627.110891505997,723.5875000000001,55.83058968518126,NaN,NaN
1525478400,675.3491957529985,839.99,675.3491957529985,768.9449999999999,58.420370303436826,NaN,NaN
1525824000,722.1470978764992,769.88,633.2,709.045,53.92377254413985,NaN,NaN
1526169600,715.5960489382496,743.9,666.31,700.265,53.276469648406255,NaN,NaN
1526515200,707.9305244691247,729.88,656,702.2099999999999,53.40989266816667,NaN,NaN
1526860800,705.0702622345623,720.46,550,647.1999999999999,49.136198935172914,NaN,NaN
1527206400,676.1351311172812,676.1351311172812,506.11,559.2875,43.18856616621462,NaN,NaN
1527552000,617.7113155586405,617.7113155586405,510,547.69,42.45842819472646,NaN,NaN
1527897600,582.7006577793203,628.81,570.36,596.8050000000001,46.57745988565201,NaN,NaN
1528243200,589.7528288896601,618,589.7528288896601,602.79,47.07463792798556,NaN,NaN
1528588800,596.27141444483,596.27141444483,449.06,527.46,41.801514693374195,NaN,NaN
