time,open,high,low,close,RSI,Regular Bullish Label,Regular Bearish Label
1735689600,93668.95,93898.05,93489.03,93681.245,NaN,NaN,NaN
1735691400,93675.0975,94509.42,93675.0975,94108.58750000001,NaN,NaN,NaN
1735693200,93891.8425,94408.72,93819.6,94113.8275,NaN,NaN,NaN
1735695000,94002.83499999999,94002.83499999999,93578.77,93750.435,NaN,NaN,NaN
1735696800,93876.635,93876.635,93594.56,93687.49500000001,NaN,NaN,NaN
1735698600,93782.065,94105.12,93742.51,93922.26250000001,NaN,NaN,NaN
1735700400,93852.16375,94098.91,93766.23,93948.7325,NaN,NaN,NaN
1735702200,93900.448125,93900.448125,93728.22,93822.0775,NaN,NaN,NaN
1735704000,93861.2628125,93861.2628125,93679.07,93773.31,NaN,NaN,NaN
1735705800,93817.28640625,93817.28640625,93500,93632.525,NaN,NaN,NaN
1735707600,93724.905703125,93933.33,93547.4,93731.595,NaN,NaN,NaN
1735709400,93728.2503515625,93937.19,93728.2503515625,93853.24,NaN,NaN,NaN
1735711200,93790.74517578125,93792.02,93603.21,93710.4375,NaN,NaN,NaN
1735713000,93750.59133789063,93757.58,93568.38,93684.51000000001,NaN,NaN,NaN
1735714800,93717.55066894532,93786.04,93664.08,93748.43,51.777639603646,NaN,NaN
1735716600,93732.99033447265,93800,93664.09,93733.555,51.34240913352037,NaN,NaN
1735718400,93733.27266723632,93756.02,93304,93540.13500000001,45.93543863740986,NaN,NaN
1735720200,93636.70383361817,93636.70383361817,93320,93428.175,43.10562462047685,NaN,NaN
1735722000,93532.4394168091,93532.4394168091,92888,93236.16750000001,38.70224461793572,NaN,NaN
1735723800,93384.30345840455,93446.48,93001,93250.6125,39.20539901475252,NaN,NaN
1735725600,93317.45797920227,93536.75,93317.45797920227,93429.435,45.20206914946799,NaN,NaN
1735727400,93373.44648960113,93509.74,93284,93382.555,43.977383419130355,NaN,NaN
1735729200,93378.00074480056,93485.88,93200,93374.5,43.758008730203365,NaN,NaN
1735731000,93376.25037240027,93705.08,93376.25037240027,93509.40000000001,48.400329530325386,NaN,NaN
1735732800,93442.82518620015,93972,93407.07,93678.00749999999,53.55993935064274,NaN,NaN
1735734600,93560.41634310008,93909.1,93560.41634310008,93829.7225,57.662297174607204,NaN,NaN
1735736400,93695.06942155004,93900,93600.28,93762.5825,55.332806596193095,NaN,NaN
1735738200,93728.82596077502,94058.79,93724,93885.9625,58.63956332506444,NaN,NaN
1735740000,93807.39423038751,94450.85,93807.39423038751,94071.5675,63.06887013761851,NaN,NaN
1735741800,93939.48086519376,94225.58,93671.48,93998.235,60.32030713662783,NaN,NaN
1735743600,93968.85793259687,94265.75,93900,94125.535,63.30954413601087,NaN,NaN
1735745400,94047.19646629844,94500,94047.19646629844,94295.65000000001,66.89828001772649,NaN,NaN
1735747200,94171.42323314922,94492,94096.01,94292.7325,66.77764526770287,NaN,NaN
1735749000,94232.0778665746,94232.0778665746,93922,94087.8125,58.762426777271806,NaN,NaN
1735750800,94159.9451832873,94159.9451832873,93760.93,93989.04999999999,55.31631084148202,NaN,NaN
1735752600,94074.49759164365,94189.16,93897.75,94050.97,57.01822655467083,NaN,NaN
1735754400,94062.73379582183,94240.44,93936.44,94132.28749999999,59.215201484941154,NaN,NaN
1735756200,94097.51064791091,94380.44,94097.51064791091,94280.165,62.926354244128895,NaN,NaN
1735758000,94188.83782395546,94398.74,94168.01,94292.2,63.219683010724296,NaN,NaN
1735759800,94240.51891197774,94823.75,94148.34,94465.28749999999,67.23486814044648,NaN,NaN
1735761600,94352.90320598887,94836,94352.90320598887,94688.6875,71.55155707799746,NaN,NaN
1735763400,94520.79535299444,94852.7,94520.79535299444,94748.72999999998,72.59652916128026,NaN,NaN
1735765200,94634.76267649721,95151.15,94634.76267649721,94895.3075,75.0098156123799,NaN,NaN
1735767000,94765.03508824861,95000,94734.57,94917.26,75.35980017332766,NaN,NaN
1735768800,94841.14754412431,94997.32,94685.81,94849.2775,71.99706957973494,NaN,NaN
1735770600,94845.21252206215,94970.34,94735.49,94811.075,70.10396648979628,NaN,NaN
1735772400,94828.14376103107,94952.29,94600,94748.24250000001,66.98428944099146,NaN,NaN
1735774200,94788.19313051554,94788.19313051554,94542,94632.19249999999,61.5373640756246,NaN,NaN
1735776000,94710.19281525776,95200,94392,94778.12250000001,65.35269371259795,NaN,NaN
1735777800,94744.15765762888,95381.7,94724,95040.75,70.93963801984118,NaN,NaN
1735779600,94892.45382881444,95516,94892.45382881444,95186.41999999998,73.49282658240816,NaN,NaN
1735781400,95039.43691440721,95081.09,94699.69,94931.14499999999,63.04026471437698,NaN,NaN
1735783200,94985.2909572036,95136.37,94803.03,94957.1625,63.60836025752676,NaN,NaN
1735785000,94971.2267286018,95234.37,94829,95081.06,66.26739535534071,NaN,NaN
1735786800,95026.1433643009,95299.24,94960.36,95142.435,67.53294444178401,NaN,NaN
1735788600,95084.28918215045,95093.83,94913.75,95023.42,62.626340195285835,NaN,NaN
1735790400,95053.85459107521,95273.45,94984.84,95110.6275,64.65288467743608,NaN,NaN
1735792200,95082.24104553761,96000,95082.24104553761,95513.9525,72.16916186017282,NaN,NaN
1735794000,95298.0967727688,95800,95298.0967727688,95666.0675,74.3817465892591,NaN,NaN
1735795800,95482.0821363844,95775.37,95482.0821363844,95660.23499999999,74.13836706914869,NaN,NaN
1735797600,95571.15856819219,95697.01,95380.04,95533.38249999999,68.86097011817779,NaN,NaN
1735799400,95552.27053409608,95594.15,95384.57,95503.42749999999,67.63659787189138,NaN,NaN
1735801200,95527.84901704804,95836,95505.35,95672.41249999999,70.79167845724953,NaN,NaN
1735803000,95600.13075852401,95880,95600.13075852401,95791.94,72.81077670315254,NaN,NaN
1735804800,95696.035379262,96050.03,95650.78,95811.05999999998,73.13074810252313,NaN,NaN
1735806600,95753.547689631,96211.54,95640.05,95930.75499999999,75.10582876197779,NaN,NaN
1735808400,95842.1513448155,96435.67,95842.1513448155,96254.00749999999,79.49048224456119,NaN,NaN
1735810200,96048.07942240775,96799.86,96048.07942240775,96559.1875,82.60542631601231,NaN,NaN
