time,open,high,low,close,RSI,Regular Bullish Label,Regular Bearish Label
1502928000,4273.28,4485.39,4200.74,4308.1725,NaN,NaN,NaN
1503014400,4290.72625,4371.52,3938.77,4175.935,NaN,NaN,NaN
1503100800,4233.3306250000005,4233.3306250000005,3850,4070.7599999999998,NaN,NaN,NaN
1503187200,4152.0453125,4211.08,4032.62,4112.7425,NaN,NaN,NaN
1503273600,4132.39390625,4132.39390625,3911.79,4029.135,NaN,NaN,NaN
1503360000,4080.7644531250003,4104.82,3400,3890.205,NaN,NaN,NaN
1503446400,3985.4847265625003,4265.8,3985.4847265625003,4108.424999999999,NaN,NaN,NaN
1503532800,4046.95486328125,4371.68,4046.95486328125,4229.925,NaN,NaN,NaN
1503619200,4138.439931640625,4453.91,4138.439931640625,4324.52,NaN,NaN,NaN
1503705600,4231.479965820313,4367,4212.41,4299.389999999999,NaN,NaN,NaN
1503792000,4265.434982910156,4400,4265.434982910156,4332.014999999999,NaN,NaN,NaN
1503878400,4298.7249914550775,4399.82,4124.54,4305.264999999999,NaN,NaN,NaN
1503964800,4301.9949957275385,4625.85,4301.9949957275385,4470.1325,NaN,NaN,NaN
1504051200,4386.063747863769,4647.51,4386.063747863769,4545.795,NaN,NaN,NaN
1504137600,4465.929373931885,4745.42,4465.929373931885,4645.1475,62.38300499399177,NaN,NaN
1504224000,4555.538436965942,4885.55,4555.538436965942,4766.3075,65.67467968600675,NaN,NaN
1504310400,4660.922968482972,4939.19,4286.87,4623.589999999999,59.11295333323103,NaN,NaN
1504396800,4642.256484241485,4714.76,4298.33,4507.6675,54.36189933915116,NaN,NaN
1504483200,4574.961992120742,4574.961992120742,3972.51,4276.2775,46.353411161485376,NaN,NaN
1504569600,4425.619746060371,4484.99,3603,4140.3575,42.40188764547275,NaN,NaN
1504656000,4282.988623030185,4662.87,4282.988623030185,4496.0975,53.560380553937705,NaN,NaN
1504742400,4389.543061515093,4788.59,4389.543061515093,4634.54,57.04779951912264,NaN,NaN
1504828800,4512.041530757546,4735.39,4028.93,4434.695,51.08417374281991,NaN,NaN
1504915200,4473.368265378773,4473.368265378773,4150.06,4279.5725,46.97891390978657,NaN,NaN
1505001600,4376.4703826893865,4376.4703826893865,3801,4118.295,43.10077773720198,NaN,NaN
1505088000,4247.382691344694,4334.43,4098.91,4198.8575,45.5201346558794,NaN,NaN
1505174400,4223.120095672347,4394.59,4040.8,4201.927500000001,45.61503386635971,NaN,NaN
1505260800,4212.523797836174,4212.523797836174,3760,4007.4475,40.77008254124248,NaN,NaN
1505347200,4109.9856489180875,4109.9856489180875,3165.13,3572.7875000000004,32.469380385377676,NaN,NaN
1505433600,3841.386574459044,3856,2817,3390.2525,29.731749665915046,NaN,NaN
1505520000,3615.819537229522,3950,3470.66,3702.4049999999997,39.176257930905535,NaN,NaN
1505606400,3659.112268614761,3748.21,3499.02,3658.1125,38.38783029791783,NaN,NaN
1505692800,3658.6123843073806,4123.2,3658.6123843073806,3884.5525000000002,44.53360279890313,NaN,NaN
1505779200,3771.5824421536904,4089.97,3771.5824421536904,3972.7299999999996,46.76066288809072,NaN,NaN
1505865600,3872.156221076845,4046.08,3820,3919.0299999999997,45.560899903836265,NaN,NaN
1505952000,3895.5931105384225,3910,3567,3744.245,41.80147858551812,NaN,NaN
1506038400,3819.919055269211,3819.919055269211,3505.55,3611.0649999999996,39.15061814080409,NaN,NaN
1506124800,3715.4920276346056,3817.19,3542.91,3683.995,41.34422056606925,NaN,NaN
1506211200,3699.7435138173028,3789.99,3622.76,3713.0775000000003,42.238453713472225,NaN,NaN
1506297600,3706.4105069086518,3979.87,3653.69,3803.5825,45.04623284964716,NaN,NaN
1506384000,3754.9965034543256,3976.99,3754.9965034543256,3909.3475000000003,48.21425661644485,NaN,NaN
1506470400,3832.1720017271628,4249.94,3832.1720017271628,4049.5274999999997,52.151464759249535,NaN,NaN
1506556800,3940.849750863581,4300,3940.849750863581,4191.9025,55.825022430104895,NaN,NaN
1506643200,4066.3761254317906,4263.86,3952.01,4142.385,54.26459199200596,NaN,NaN
1506729600,4104.380562715895,4380,4104.380562715895,4267.9025,57.50696872007755,NaN,NaN
1506816000,4186.141531357947,4406.52,4186.141531357947,4350.8825,59.54869395836281,NaN,NaN
1506902400,4268.5120156789735,4561.63,4268.5120156789735,4425.4075,61.34507181327285,NaN,NaN
1506988800,4346.959757839487,4467.33,4180.8,4334.5325,57.96476333992802,NaN,NaN
1507075200,4340.746128919744,4373,4142,4259.6224999999995,55.261553254786485,NaN,NaN
1507161600,4300.1843144598715,4355,4110,4241.505,54.59836243569252,NaN,NaN
1507248000,4270.844657229936,4417,4270.844657229936,4349.2474999999995,57.838787423997516,NaN,NaN
1507334400,4310.046078614968,4479.5,4310.046078614968,4396.015,59.20001957948089,NaN,NaN
1507420800,4353.030539307484,4658,4353.030539307484,4537,63.07083152530669,NaN,NaN
1507507200,4445.0152696537425,4889.98,4445.0152696537425,4716.7325,67.32657264070198,NaN,NaN
1507593600,4580.873884826871,4960,4580.873884826871,4802.650000000001,69.15640126286337,NaN,NaN
1507680000,4691.7619424134355,4881.61,4691.7619424134355,4799.025,68.98086960649205,NaN,NaN
1507766400,4745.393471206718,5439.99,4745.393471206718,5125.395,75.10701100396481,NaN,NaN
1507852800,4935.3942356033585,5846.17,4935.3942356033585,5578.995,80.78652138046586,NaN,NaN
1507939200,5257.194617801679,5900,5257.194617801679,5750,82.415393366464,NaN,NaN
1508025600,5503.597308900839,5922.3,5400.01,5721.8325,81.1943504124715,NaN,NaN
1508112000,5612.71490445042,5788.91,5585.19,5711.03,80.70054061144684,NaN,NaN
1508198400,5661.8724522252105,5774.98,5508.63,5659.6525,78.2626086019564,NaN,NaN
1508284800,5660.762476112605,5660.762476112605,5037.95,5435.2525000000005,68.52546245090258,NaN,NaN
1508371200,5548.0074880563025,5710,5490.26,5599.290000000001,71.3332297261055,NaN,NaN
1508457600,5573.648744028152,6110,5573.648744028152,5850.83,75.01406183804875,NaN,NaN
1508544000,5712.239372014075,6171,5712.239372014075,6014.93,77.08153105635849,NaN,NaN
1508630400,5863.584686007038,6060,5720.03,5933.33,73.81091011693611,NaN,NaN
1508716800,5898.457343003519,6080,5621.03,5897.99,72.3785544992684,NaN,NaN
1508803200,5898.223671501759,5925,5450,5690.375,64.46403348013922,NaN,NaN
1508889600,5794.299335750879,5794.299335750879,5286.98,5547.2125,59.62252883249584,NaN,NaN
1508976000,5670.75591787544,5939.99,5650,5780.465,64.32387539321724,NaN,NaN
1509062400,5725.61045893772,5980,5649.24,5814.960000000001,64.97340007395242,NaN,NaN
1509148800,5770.28522946886,5850.02,5630.03,5742.12,62.39034398122819,NaN,NaN
1509235200,5756.2026147344295,6189.88,5648.01,5929.462500000001,66.12095880622294,NaN,NaN
1509321600,5842.8325573672155,6248.68,5842.8325573672155,6133.047500000001,69.64474161626762,NaN,NaN
1509408000,5987.940028683608,6498.01,5987.940028683608,6295.3825,72.13365142583596,NaN,NaN
1509494400,6141.661264341804,6774.67,6141.661264341804,6582.4175000000005,75.89684451162054,NaN,NaN
1509580800,6362.039382170902,7300,6362.039382170902,6939.765,79.5918900671472,NaN,NaN
1509667200,6650.902191085452,7346.34,6650.902191085452,7098.672500000001,80.9876778409172,NaN,NaN
1509753600,6874.787345542726,7480.99,6874.787345542726,7213.525000000001,81.94864207380104,NaN,NaN
1509840000,7044.156172771363,7590.25,7044.156172771363,7392.887500000001,83.36289082633101,NaN,NaN
1509926400,7218.521836385682,7401,6906,7153.054999999999,74.91154715100163,NaN,NaN
1510012800,7185.78841819284,7198.49,6901,7036.3125,71.13130673119022,NaN,NaN
1510099200,7111.05045909642,7770.02,6651,7198.505,73.15793041942334,NaN,NaN
1510185600,7154.77772954821,7392,7015,7197.5,73.12367541895,NaN,NaN
1510272000,7176.138864774105,7279.91,6255.01,6780.224999999999,60.46453369273519,NaN,NaN
1510358400,6978.181932387052,6978.181932387052,6100,6411.5075,51.91241785402634,NaN,NaN
1510444800,6694.8447161935255,6694.8447161935255,5325.01,6002.772499999999,44.41317454488817,NaN,NaN
1510531200,6348.808608096762,6697.47,5699.99,6175.8475,47.848665497593046,NaN,NaN
1510617600,6262.328054048381,6684.98,6262.328054048381,6509.2575,53.775443429557136,NaN,NaN
1510704000,6385.79277702419,7298,6385.79277702419,6922.51,59.86393332888845,NaN,NaN
1510790400,6654.151388512095,7940,6654.151388512095,7530.16,66.7905508117104,NaN,NaN
1510876800,7092.155694256047,7989,7092.155694256047,7754.0425,68.91885974244514,NaN,NaN
1510963200,7423.0990971280235,7819.99,7422,7670.985,67.19828101577059,NaN,NaN
1511049600,7547.042048564012,8123.15,7547.042048564012,7893.355,69.40084211472153,NaN,NaN
1511136000,7720.198524282006,8319.99,7720.198524282006,8135.775,71.6367995380509,NaN,NaN
1511222400,7927.986762141003,8400,7801,8133.25,71.57813008727818,NaN,NaN
1511308800,8030.6183810705015,8322.68,8030.6183810705015,8177.695,72.01262453710761,NaN,NaN
1511395200,8104.15669053525,8260,8000,8128.254999999999,70.71753751821323,NaN,NaN
1511481600,8116.205845267625,8369,7850,8094.2425,69.78768540637935,NaN,NaN
1511568000,8105.2241726338125,8734.78,8090,8415.945,73.3561710476773,NaN,NaN
1511654400,8260.584586316905,9350,8260.584586316905,8945.695,77.97047589917462,NaN,NaN
1511740800,8603.139793158452,9654.28,8603.139793158452,9386.08,80.92755094335205,NaN,NaN
1511827200,8994.609896579226,9939,8994.609896579226,9764.075,83.03280926766269,NaN,NaN
1511913600,9379.342448289613,11300.03,8520,9851.175,83.485174990046,NaN,NaN
1512000000,9615.258724144805,10900,8850.8,9819.41,82.62004658637547,NaN,NaN
1512086400,9717.334362072403,10898,9380,10224.4975,84.78534598711633,NaN,NaN
1512172800,9970.915931036201,11190,9970.915931036201,10868.7625,87.46101358561064,NaN,NaN
1512259200,10419.8392155181,11825,10419.8392155181,11098.275000000001,88.2535226061943,NaN,NaN
1512345600,10759.05710775905,11616,10759.05710775905,11299.8525,88.91612614537283,NaN,NaN
1512432000,11029.454803879526,11853,11029.454803879526,11652.1675,89.97999435777076,NaN,NaN
1512518400,11340.811151939763,13615.23,11340.811151939763,12631.085,92.21570336817817,NaN,NaN
1512604800,11985.948075969882,16649.96,11985.948075969882,14944.65,95.03519083138357,NaN,NaN
1512691200,13465.29903798494,17204.99,13465.29903798494,15913.2225,95.73213305176272,NaN,NaN
1512777600,14689.26076899247,16269.3,12535,14846.067500000001,82.0635210958692,NaN,NaN
1512864000,14767.664134496235,15720.12,12368,14433.5875,77.45985883162176,NaN,NaN
1512950400,14600.625817248118,17470,14600.625817248118,15958.045000000002,81.57401776652326,NaN,NaN
1513036800,15279.33540862406,16976.45,15279.33540862406,16440.3725,82.65287347891108,NaN,NaN
1513123200,15859.853954312031,16546,14666.56,15895.744999999999,77.15920217086645,NaN,NaN
1513209600,15877.799477156015,16445,15450,16070.395,77.67172543762008,NaN,NaN
1513296000,15974.097238578008,17991,15974.097238578008,17036.965,80.30559672204171,NaN,NaN
1513382400,16505.531119289004,19539,16505.531119289004,18337.12,83.17979751859443,NaN,NaN
1513468800,17421.3255596445,19798.68,17421.3255596445,19067.84,84.54496177699583,NaN,NaN
1513555200,18244.582779822253,19300,17029.98,18512.8075,79.28142978681456,NaN,NaN
1513641600,18378.695139911128,18950,16300,17850.3625,73.40728317907228,NaN,NaN
1513728000,18114.528819955565,18114.528819955565,14777.66,16570.5475,63.6026652286284,NaN,NaN
1513814400,17342.538159977783,17342.538159977783,14022,15826.165,58.69237825810422,NaN,NaN
1513900800,16584.351579988892,16584.351579988892,10961,13875.245,48.19141324375205,NaN,NaN
1513987200,15229.798289994447,15229.798289994447,12978.18,13638.6975,47.091264416323355,NaN,NaN
1514073600,14434.247894997225,14434.247894997225,11640,13064.9975,44.441417119320114,NaN,NaN
1514160000,13749.622697498613,14300,12708,13551.835,47.15871781631887,NaN,NaN
