time,open,high,low,close,RSI,Regular Bullish Label,Regular Bearish Label
1704067200,42379.405,42554.57,42261.02,42393.6,NaN,NaN,NaN
1704070800,42386.5025,42775,42386.5025,42573.86,NaN,NaN,NaN
1704074400,42480.18125,42638.41,42480.18125,42583.270000000004,NaN,NaN,NaN
1704078000,42531.72562500001,42586.64,42230.08,42432.075,NaN,NaN,NaN
1704081600,42481.9003125,42481.9003125,42209.46,42334.98499999999,NaN,NaN,NaN
1704085200,42408.44265625,42408.44265625,42180.77,42305.19,NaN,NaN,NaN
1704088800,42356.816328125,42424.82,42208.68,42316.05,NaN,NaN,NaN
1704092400,42336.4331640625,42500,42336.4331640625,42446.4575,NaN,NaN,NaN
1704096000,42391.445332031246,42556.5,42391.445332031246,42512.8825,NaN,NaN,NaN
1704099600,42452.16391601562,42699.32,42452.16391601562,42609.0475,NaN,NaN,NaN
1704103200,42530.60570800781,42749.36,42530.60570800781,42679.5375,NaN,NaN,NaN
1704106800,42605.071604003904,42762.39,42605.071604003904,42687.22499999999,NaN,NaN,NaN
1704110400,42646.14830200195,42780,42611.45,42682.509999999995,NaN,NaN,NaN
1704114000,42664.32915100097,42748,42612.76,42681.1675,NaN,NaN,NaN
1704117600,42672.74832550049,42715.55,42580,42655.8325,64.87966385887071,NaN,NaN
1704121200,42664.29041275024,42847.07,42586.51,42707.2175,66.95488738015888,NaN,NaN
1704124800,42685.75395637512,42856,42664.42,42757.155,68.87943561783081,NaN,NaN
1704128400,42721.45447818756,42824.9,42704.42,42766.792499999996,69.25162672054805,NaN,NaN
1704132000,42744.12348909378,43208.86,42744.12348909378,42986.3425,76.22686083870484,NaN,NaN
1704135600,42865.23299454689,43550,42865.23299454689,43320.6825,82.67299916420546,NaN,NaN
1704139200,43092.957747273445,43829.99,43092.957747273445,43636.634999999995,86.42031924015212,NaN,NaN
1704142800,43364.796373636724,43792.59,43364.796373636724,43645.1025,86.50455619468576,NaN,NaN
1704146400,43504.949436818366,43661.1,43361.6,43542.9625,80.05366594831958,NaN,NaN
1704150000,43523.95596840918,44184.1,43523.95596840918,43855.880000000005,83.99217377955429,NaN,NaN
1704153600,43689.91798420459,45200,43689.91798420459,44645.9725,89.5844080217038,NaN,NaN
1704157200,44167.9452421023,45372.79,44167.9452421023,44992.6875,91.06030216197539,NaN,NaN
1704160800,44580.31637105115,45381.42,44580.31637105115,45118.0725,91.52784639838177,NaN,NaN
1704164400,44849.19443552558,45500,44849.19443552558,45353.11,92.33690559982928,NaN,NaN
1704168000,45101.15221776279,45468.99,45101.15221776279,45305.292499999996,90.44454776371856,NaN,NaN
1704171600,45203.222358881394,45324.72,45121.96,45201.490000000005,86.30939417476628,NaN,NaN
1704175200,45202.3561794407,45308.15,45130,45196.595,86.1094587824764,NaN,NaN
1704178800,45199.47558972035,45643.75,45168.74,45359.1925,87.17243079149588,NaN,NaN
1704182400,45279.334044860174,45852.93,45279.334044860174,45598.587499999994,88.56045575914571,NaN,NaN
1704186000,45438.96077243009,45879.63,45438.96077243009,45735.8775,89.27705369974036,NaN,NaN
1704189600,45587.419136215045,45711.1,45431.52,45600.2725,83.69989228584475,NaN,NaN
1704193200,45593.845818107526,45698.67,45200,45479.41499999999,78.9652006974222,NaN,NaN
1704196800,45536.63040905376,45589.68,45271.04,45399.174999999996,75.89557617872892,NaN,NaN
1704200400,45467.902704526874,45705.8,45264.39,45477.53,76.84226253075566,NaN,NaN
1704204000,45472.71635226344,45800,44970,45416.6625,74.39785720426363,NaN,NaN
1704207600,45444.68942613172,45444.68942613172,44833.33,45156.715000000004,64.9023462571696,NaN,NaN
1704211200,45300.70221306586,45399.84,44890.11,45208.155,65.8317004771525,NaN,NaN
1704214800,45254.42860653293,45382.08,44950.48,45164.1375,64.26358783857567,NaN,NaN
1704218400,45209.28305326647,45271.2,44944,45084.0125,61.39667564714521,NaN,NaN
1704222000,45146.64777663323,45243,44790.96,45057.0375,60.41942912262219,NaN,NaN
1704225600,45101.842638316615,45180.55,44742.96,44937.82,56.16457208300569,NaN,NaN
1704229200,45019.83131915831,45119.76,44600,44906.9425,55.08261579650681,NaN,NaN
1704232800,44963.38690957915,45297.26,44840.01,45059.685000000005,59.263196887624964,NaN,NaN
1704236400,45011.53595478958,45049.98,44802.01,44945.155000000006,55.120533404403005,NaN,NaN
1704240000,44978.34547739479,45212.57,44862.11,45039.3,57.735879107652416,NaN,NaN
1704243600,45008.822738697396,45329.83,45008.822738697396,45221.435,62.311697948448646,NaN,NaN
1704247200,45115.1288693487,45410.91,45115.1288693487,45303.6975,64.19711810296879,NaN,NaN
1704250800,45209.413184674355,45310,45151.91,45249.7925,62.00803926717899,NaN,NaN
1704254400,45229.602842337175,45272.16,45115.59,45208.475000000006,60.31046715885876,NaN,NaN
1704258000,45219.03892116859,45294.11,45118.91,45192.15,59.61600760295767,NaN,NaN
1704261600,45205.594460584296,45363.19,45160,45255.56,61.47177081442603,NaN,NaN
1704265200,45230.57723029215,45384.84,44940.93,45166.115,57.460640507188906,NaN,NaN
1704268800,45198.34611514607,45200,45001.1,45103.2175,54.75496000680584,NaN,NaN
1704272400,45150.78180757303,45500,45150.78180757303,45307.515,61.153391311787786,NaN,NaN
1704276000,45229.148403786516,45398.37,45045.95,45235.222499999996,58.02628820669974,NaN,NaN
1704279600,45232.18545189325,45232.18545189325,43500,44382.215000000004,35.172149641153865,NaN,NaN
1704283200,44807.200225946624,44807.200225946624,40750,42739.5675,19.359384478595786,NaN,NaN
1704286800,43773.38386297331,43773.38386297331,42310,42612.4275,18.66011319104784,NaN,NaN
1704290400,43192.90568148665,43192.90568148665,42050,42322.847499999996,17.14141376295818,NaN,NaN
1704294000,42757.876590743326,43009.02,42175.14,42591.042499999996,23.362492841315017,NaN,NaN
1704297600,42674.45954537166,43567.92,42674.45954537166,43083.485,33.26949282752845,NaN,NaN
1704301200,42878.97227268583,43034.59,42600,42883.3175,31.487671862318763,NaN,NaN
1704304800,42881.14488634291,43050,42000,42552.93,28.750638424486596,NaN,NaN
1704308400,42717.03744317146,43011.1,42161.1,42506.14750000001,28.374530282605377,NaN,NaN
1704312000,42611.59247158573,42846.17,42518.7,42670.6375,31.754998428412435,NaN,NaN
1704315600,42641.11498579287,42966.27,42581.1,42796.502499999995,34.30981663200828,NaN,NaN
1704319200,42718.808742896435,42941.1,42596.24,42801.157499999994,34.40761732891582,NaN,NaN
1704322800,42759.98312144821,42845.23,42591.09,42757.810000000005,33.90145609455543,NaN,NaN
1704326400,42758.89656072411,42983.77,42754,42864.2525,36.37652536795003,NaN,NaN
1704330000,42811.57453036206,42936.79,42613.77,42783.1425,35.29205804696274,NaN,NaN
1704333600,42797.358515181026,43219.36,42690.02,42938.969999999994,39.051412590203576,NaN,NaN
1704337200,42868.16425759051,43220.56,42868.16425759051,43116.0025,43.09615521868985,NaN,NaN
1704340800,42992.08337879526,43200,42955.5,43102.07,42.85511437494373,NaN,NaN
1704344400,43047.076689397625,43273.08,43047.076689397625,43169.8775,44.48259065835844,NaN,NaN
1704348000,43108.477094698814,43232.95,43086.59,43164.685,44.37836083215378,NaN,NaN
1704351600,43136.581047349406,43261.64,42756.97,42984.287500000006,40.80138853261455,NaN,NaN
1704355200,43060.434273674706,43060.434273674706,42699.83,42821.9875,37.845858544550644,NaN,NaN
1704358800,42941.210886837354,43084.38,42849.66,42947.862499999996,41.39174531171321,NaN,NaN
1704362400,42944.536693418675,43100,42616.28,42949.317500000005,41.43333766169744,NaN,NaN
1704366000,42946.92709670934,43233.81,42927.33,43102.68,45.79949026373753,NaN,NaN
1704369600,43024.80354835467,43423.95,43024.80354835467,43268.865,50.13740156908996,NaN,NaN
1704373200,43146.83427417734,43484.84,43146.83427417734,43344.225,52.012978337948404,NaN,NaN
1704376800,43245.529637088664,43753.15,43245.529637088664,43506.4725,55.86235902614513,NaN,NaN
1704380400,43376.001068544334,44329.99,43376.001068544334,43916.29,63.76829074484084,NaN,NaN
1704384000,43646.14553427217,44134.8,43646.14553427217,43969.8675,64.65952716580114,NaN,NaN
1704387600,43808.006517136084,44225.75,43808.006517136084,43989.787500000006,65.00420357297115,NaN,NaN
1704391200,43898.89700856805,44152.09,43881.31,44018.0925,65.51881554530459,NaN,NaN
1704394800,43958.494754284024,44437.5,43910.01,44088.235,66.82087754550118,NaN,NaN
1704398400,44023.36487714201,44690,43890.9,44162.765,68.1951638394647,NaN,NaN
1704402000,44093.064938571006,44589.04,44093.064938571006,44311.8125,70.799961548939,NaN,NaN
1704405600,44202.43871928551,44729.58,44150.64,44407.270000000004,72.3612028128968,NaN,NaN
1704409200,44304.854359642755,44355.22,44050,44218.582500000004,64.96691119249257,NaN,NaN
1704412800,44261.71842982138,44261.71842982138,43950.84,44140.3775,62.132981542523886,NaN,NaN
1704416400,44201.04796491069,44284,42450,43580.275,46.49122533016692,NaN,NaN
1704420000,43890.66148245535,43972.86,43302,43539.215,45.58523485405808,NaN,NaN
