time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Volume,RSI,Regular Bullish Label,Regular Bearish Label
1502928000,4184.924999999999,4485.39,3938.77,4198.5025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1995.038641,NaN,NaN,NaN
1503100800,4191.713749999999,4211.08,3850,4063.9350000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,848.392785,NaN,NaN,NaN
1503273600,4127.824375,4127.824375,3400,3907.1875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1658.427918,NaN,NaN,NaN
1503446400,4017.5059375,4371.68,4013.89,4185.395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1788.555318,NaN,NaN,NaN
1503619200,4101.45046875,4453.91,4101.45046875,4329.9425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,801.720808,NaN,NaN,NaN
1503792000,4215.696484375,4400,4124.54,4310.9349999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,954.534201,NaN,NaN,NaN
1503964800,4263.3157421875,4647.51,4263.3157421875,4467.4625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1412.013799,NaN,NaN,NaN
1504137600,4365.38912109375,4885.55,4365.38912109375,4707.685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1117.623168,NaN,NaN,NaN
1504310400,4536.537060546875,4939.19,4286.87,4632.824999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1620.364793,NaN,NaN,NaN
1504483200,4584.6810302734375,4584.6810302734375,3603,4250.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2623.582771,NaN,NaN,NaN
1504656000,4417.585515136719,4788.59,4335.26,4545.4875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1307.793701,NaN,NaN,NaN
